0.19921875	-329.16	-374.08	513.77	6.07	-62.58	56.15
0.199707031	-518	-372.49	380.61	1.81	-59.55	57.81
0.200195313	-572.77	-293.99	383.76	-8.53	-56.08	65.26
0.200683594	-583.73	-180.19	394.24	-17.99	-47.33	66.27
0.201171875	-619.2	-81.66	370.13	-30.06	-34.9	67.21
0.201660156	-614.5	28.45	355.97	-43.21	-19.01	65.62
0.202148438	-554.51	242.89	381.66	-55.14	-2.24	62.15
0.202636719	-477.83	439.93	387.43	-62.15	2.31	64.89
0.203125	-473.66	473.65	317.18	-65.26	4.41	65.62
0.203613281	-389.67	596.41	300.4	-70.03	14.31	61.21
0.204101563	-379.24	615.91	189.78	-73.21	25.73	53.26
0.204589844	-340.12	653.31	102.75	-73.93	38.01	42.35
0.205078125	-296.3	669.65	7.86	-71.69	49.65	28.91
0.205566406	-282.73	637.51	-143.12	-66.7	61.43	12.72
0.206054688	-283.78	554.26	-306.69	-60.7	71.25	-2.1
0.206542969	-257.17	491.57	-455.58	-55.28	76.31	-11.92
0.20703125	-217.01	438.88	-544.18	-49.86	78.19	-19.01
0.207519531	-154.93	387.77	-613.38	-42.49	76.96	-25.65
0.208007813	-59.99	355.64	-614.43	-32.38	73.49	-32.74
